cluster,p,stat
0,0.2800719928007199,0.2250351447693584
1,0.0324967503249675,0.3510975939423449
4,0.000999900009999,-0.5749872790931752
7,0.6682331766823317,-0.06503005677903287
5,0.0807919208079192,0.26450161317190757
3,0.46585341465853414,0.11751473393123915
6,0.34906509349065096,0.13973059506229837
2,0.09569043095690431,0.20403669741848232
8,0.8685131486851315,-0.019245147452099237
