cluster,p,stat
0,0.07592407592407592,-0.3810795905229511
6,0.06593406593406594,0.39577448231952506
1,0.8531468531468531,-0.042735041273568704
5,0.13486513486513488,-0.37978169912032017
4,0.24475524475524477,0.2589215882887409
2,0.38961038961038963,-0.19730616970701337
3,0.013986013986013986,0.5072812179665003
7,0.03696303696303696,-0.3458678730945459
8,0.5334665334665335,-0.19611613513818404
9,0.7452547452547452,-0.19611613513818402
