cluster,p,stat
2,0.8152184781521847,0.05353455208904908
7,0.0036996300369963003,-0.5799891802393797
8,0.05119488051194881,-0.3897366244988142
3,0.024197580241975804,0.4737906039145565
4,0.014598540145985401,0.5466998490942989
6,0.6287371262873712,-0.10786961251940652
5,0.44925507449255075,-0.209266502396479
0,0.21097890210978903,-0.27621305419870923
1,0.054094590540945904,0.4037605270892587
9,0.2910708929107089,-0.2453921674008494
